PairNames,ListedYear,PublicationYear,Group,PubDiff
Dakota Skipper (L) Plains Skipper (NL),2014,1990,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1991,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1992,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1993,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1994,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1995,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1996,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,1997,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1998,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1999,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2000,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2001,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2002,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2003,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2004,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2005,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2006,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2007,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2008,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2009,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2010,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2011,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2012,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2013,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2014,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2015,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2016,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2017,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,2018,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2019,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2020,Invertebrates,2
Dakota Skipper (L) Plains Skipper (NL),2014,2021,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2022,Invertebrates,1
Dakota Skipper (L) Plains Skipper (NL),2014,2023,Invertebrates,0
Delta Smelt (L) Surf Smelt (NL),1993,1973,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1974,Fish,1
Delta Smelt (L) Surf Smelt (NL),1993,1975,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1976,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1977,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1978,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1979,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1980,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1981,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1982,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1983,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1984,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1985,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1986,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1987,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1988,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1989,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1990,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1991,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1992,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1993,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1994,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1995,Fish,3
Delta Smelt (L) Surf Smelt (NL),1993,1996,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,1997,Fish,1
Delta Smelt (L) Surf Smelt (NL),1993,1998,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,1999,Fish,-1
Delta Smelt (L) Surf Smelt (NL),1993,2000,Fish,3
Delta Smelt (L) Surf Smelt (NL),1993,2001,Fish,1
Delta Smelt (L) Surf Smelt (NL),1993,2002,Fish,2
Delta Smelt (L) Surf Smelt (NL),1993,2003,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,2004,Fish,10
Delta Smelt (L) Surf Smelt (NL),1993,2005,Fish,5
Delta Smelt (L) Surf Smelt (NL),1993,2006,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,2007,Fish,4
Delta Smelt (L) Surf Smelt (NL),1993,2008,Fish,0
Delta Smelt (L) Surf Smelt (NL),1993,2009,Fish,4
Delta Smelt (L) Surf Smelt (NL),1993,2010,Fish,6
Delta Smelt (L) Surf Smelt (NL),1993,2011,Fish,11
Delta Smelt (L) Surf Smelt (NL),1993,2012,Fish,3
Delta Smelt (L) Surf Smelt (NL),1993,2013,Fish,13
Delta Smelt (L) Surf Smelt (NL),1993,2014,Fish,9
Delta Smelt (L) Surf Smelt (NL),1993,2015,Fish,6
Delta Smelt (L) Surf Smelt (NL),1993,2016,Fish,21
Delta Smelt (L) Surf Smelt (NL),1993,2017,Fish,6
Delta Smelt (L) Surf Smelt (NL),1993,2018,Fish,18
Delta Smelt (L) Surf Smelt (NL),1993,2019,Fish,15
Delta Smelt (L) Surf Smelt (NL),1993,2020,Fish,13
Delta Smelt (L) Surf Smelt (NL),1993,2021,Fish,25
Delta Smelt (L) Surf Smelt (NL),1993,2022,Fish,17
Delta Smelt (L) Surf Smelt (NL),1993,2023,Fish,17
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1973,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1974,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1975,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1976,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1977,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1978,Amphibians/Reptiles,1
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1979,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1980,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1981,Amphibians/Reptiles,-1
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1982,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1983,Amphibians/Reptiles,1
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1984,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1985,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1986,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1987,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1988,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1989,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1990,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1991,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1992,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1993,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1994,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1995,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1996,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1997,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1998,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,1999,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2000,Amphibians/Reptiles,1
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2001,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2002,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2003,Amphibians/Reptiles,2
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2004,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2005,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2006,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2007,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2008,Amphibians/Reptiles,0
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2009,Amphibians/Reptiles,3
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2010,Amphibians/Reptiles,4
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2011,Amphibians/Reptiles,4
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2012,Amphibians/Reptiles,3
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2013,Amphibians/Reptiles,3
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2014,Amphibians/Reptiles,2
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2015,Amphibians/Reptiles,4
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2016,Amphibians/Reptiles,6
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2017,Amphibians/Reptiles,3
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2018,Amphibians/Reptiles,1
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2019,Amphibians/Reptiles,6
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2020,Amphibians/Reptiles,4
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2021,Amphibians/Reptiles,5
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2022,Amphibians/Reptiles,3
Eastern Indigo Snake (L) Texas Indigo Snake (NL),1978,2023,Amphibians/Reptiles,4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1973,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1974,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1975,Amphibians/Reptiles,-3
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1976,Amphibians/Reptiles,1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1977,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1978,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1979,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1980,Amphibians/Reptiles,-3
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1981,Amphibians/Reptiles,-1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1982,Amphibians/Reptiles,-3
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1983,Amphibians/Reptiles,-7
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1984,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1985,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1986,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1987,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1988,Amphibians/Reptiles,-1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1989,Amphibians/Reptiles,-1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1990,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1991,Amphibians/Reptiles,-5
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1992,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1993,Amphibians/Reptiles,-1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1994,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1995,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1996,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1997,Amphibians/Reptiles,-4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1998,Amphibians/Reptiles,2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,1999,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2000,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2001,Amphibians/Reptiles,-8
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2002,Amphibians/Reptiles,1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2003,Amphibians/Reptiles,-5
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2004,Amphibians/Reptiles,-5
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2005,Amphibians/Reptiles,-5
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2006,Amphibians/Reptiles,1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2007,Amphibians/Reptiles,-1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2008,Amphibians/Reptiles,4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2009,Amphibians/Reptiles,6
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2010,Amphibians/Reptiles,3
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2011,Amphibians/Reptiles,7
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2012,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2013,Amphibians/Reptiles,2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2014,Amphibians/Reptiles,-7
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2015,Amphibians/Reptiles,1
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2016,Amphibians/Reptiles,4
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2017,Amphibians/Reptiles,-2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2018,Amphibians/Reptiles,7
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2019,Amphibians/Reptiles,-7
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2020,Amphibians/Reptiles,2
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2021,Amphibians/Reptiles,0
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2022,Amphibians/Reptiles,3
Eastern Massasauga (L) Timber Rattlesnake (NL),2016,2023,Amphibians/Reptiles,-8
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1973,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1974,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1975,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1976,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1977,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1978,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1979,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1980,Invertebrates,1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1981,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1982,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1983,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1984,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1985,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1986,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1987,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1988,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1989,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1990,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1991,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1992,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1993,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1994,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1995,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1996,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1997,Invertebrates,-3
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1998,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,1999,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2000,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2001,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2002,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2003,Invertebrates,-5
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2004,Invertebrates,-6
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2005,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2006,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2007,Invertebrates,-3
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2008,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2009,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2010,Invertebrates,-3
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2011,Invertebrates,-4
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2012,Invertebrates,-5
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2013,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2014,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2015,Invertebrates,-4
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2016,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2017,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2018,Invertebrates,0
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2019,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2020,Invertebrates,-2
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2021,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2022,Invertebrates,-1
Franklin's Bumble Bee (L) Western Bumble Bee (NL),2021,2023,Invertebrates,-3
Gila Trout (L) Cutthroat Trout (NL),1973,1973,Fish,-4
Gila Trout (L) Cutthroat Trout (NL),1973,1974,Fish,-8
Gila Trout (L) Cutthroat Trout (NL),1973,1975,Fish,-5
Gila Trout (L) Cutthroat Trout (NL),1973,1976,Fish,-3
Gila Trout (L) Cutthroat Trout (NL),1973,1977,Fish,-5
Gila Trout (L) Cutthroat Trout (NL),1973,1978,Fish,-5
Gila Trout (L) Cutthroat Trout (NL),1973,1979,Fish,-5
Gila Trout (L) Cutthroat Trout (NL),1973,1980,Fish,-11
Gila Trout (L) Cutthroat Trout (NL),1973,1981,Fish,-11
Gila Trout (L) Cutthroat Trout (NL),1973,1982,Fish,-6
Gila Trout (L) Cutthroat Trout (NL),1973,1983,Fish,-8
Gila Trout (L) Cutthroat Trout (NL),1973,1984,Fish,-12
Gila Trout (L) Cutthroat Trout (NL),1973,1985,Fish,-10
Gila Trout (L) Cutthroat Trout (NL),1973,1986,Fish,-15
Gila Trout (L) Cutthroat Trout (NL),1973,1987,Fish,-8
Gila Trout (L) Cutthroat Trout (NL),1973,1988,Fish,-15
Gila Trout (L) Cutthroat Trout (NL),1973,1989,Fish,-9
Gila Trout (L) Cutthroat Trout (NL),1973,1990,Fish,-12
Gila Trout (L) Cutthroat Trout (NL),1973,1991,Fish,-13
Gila Trout (L) Cutthroat Trout (NL),1973,1992,Fish,-11
Gila Trout (L) Cutthroat Trout (NL),1973,1993,Fish,-14
Gila Trout (L) Cutthroat Trout (NL),1973,1994,Fish,-17
Gila Trout (L) Cutthroat Trout (NL),1973,1995,Fish,-17
Gila Trout (L) Cutthroat Trout (NL),1973,1996,Fish,-25
Gila Trout (L) Cutthroat Trout (NL),1973,1997,Fish,-27
Gila Trout (L) Cutthroat Trout (NL),1973,1998,Fish,-19
Gila Trout (L) Cutthroat Trout (NL),1973,1999,Fish,-22
Gila Trout (L) Cutthroat Trout (NL),1973,2000,Fish,-24
Gila Trout (L) Cutthroat Trout (NL),1973,2001,Fish,-31
Gila Trout (L) Cutthroat Trout (NL),1973,2002,Fish,-35
Gila Trout (L) Cutthroat Trout (NL),1973,2003,Fish,-31
Gila Trout (L) Cutthroat Trout (NL),1973,2004,Fish,-40
Gila Trout (L) Cutthroat Trout (NL),1973,2005,Fish,-42
Gila Trout (L) Cutthroat Trout (NL),1973,2006,Fish,-22
Gila Trout (L) Cutthroat Trout (NL),1973,2007,Fish,-38
Gila Trout (L) Cutthroat Trout (NL),1973,2008,Fish,-31
Gila Trout (L) Cutthroat Trout (NL),1973,2009,Fish,-35
Gila Trout (L) Cutthroat Trout (NL),1973,2010,Fish,-27
Gila Trout (L) Cutthroat Trout (NL),1973,2011,Fish,-47
Gila Trout (L) Cutthroat Trout (NL),1973,2012,Fish,-45
Gila Trout (L) Cutthroat Trout (NL),1973,2013,Fish,-34
Gila Trout (L) Cutthroat Trout (NL),1973,2014,Fish,-33
Gila Trout (L) Cutthroat Trout (NL),1973,2015,Fish,-40
Gila Trout (L) Cutthroat Trout (NL),1973,2016,Fish,-33
Gila Trout (L) Cutthroat Trout (NL),1973,2017,Fish,-30
Gila Trout (L) Cutthroat Trout (NL),1973,2018,Fish,-32
Gila Trout (L) Cutthroat Trout (NL),1973,2019,Fish,-31
Gila Trout (L) Cutthroat Trout (NL),1973,2020,Fish,-39
Gila Trout (L) Cutthroat Trout (NL),1973,2021,Fish,-50
Gila Trout (L) Cutthroat Trout (NL),1973,2022,Fish,-37
Gila Trout (L) Cutthroat Trout (NL),1973,2023,Fish,-34
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1973,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1974,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1975,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1976,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1977,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1978,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1979,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1980,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1981,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1982,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1983,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1984,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1985,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1986,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1987,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1988,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1989,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1990,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1991,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1992,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1993,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1994,Birds,2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1995,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1996,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1997,Birds,-2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1998,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,1999,Birds,-2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2000,Birds,1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2001,Birds,2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2002,Birds,-2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2003,Birds,-4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2004,Birds,1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2005,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2006,Birds,3
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2007,Birds,-4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2008,Birds,4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2009,Birds,1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2010,Birds,4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2011,Birds,3
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2012,Birds,12
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2013,Birds,8
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2014,Birds,4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2015,Birds,-3
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2016,Birds,4
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2017,Birds,3
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2018,Birds,3
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2019,Birds,1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2020,Birds,0
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2021,Birds,-1
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2022,Birds,2
Golden-cheeked Warbler (L) Black-and-white Warbler (NL),1990,2023,Birds,1
Gray Bat (L) Big Brown Bat (NL),1976,1973,Mammals,-8
Gray Bat (L) Big Brown Bat (NL),1976,1974,Mammals,-5
